taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2517572100	Bacteria	Permanent Draft	Didymococcus colitermitum TAV2	Didymococcus colitermitum TAV2	DOE Joint Genome Institute (JGI)	2517572100	5693399	5105
2556921622	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Terasakiella pusilla DSM 6293	DOE Joint Genome Institute (JGI)	2556921622	4053560	4013
2751185601	Bacteria	Finished	"Anaerobic digester sludge microbial communities from Brisbane, Australia"	Spirochaetales bacterium Spiro_01	The University of Queensland	2751185601	1597871	1602
2563366500	Bacteria	Finished	Halobacteriovorax marinus SJ	Halobacteriovorax marinus SJ	Wellcome Trust Sanger Institute	2563366500	3437906	3269
2728369691	Bacteria	Permanent Draft	Genome sequencing of Desulfothermus okinawensis JCM 13304	Desulfothermus okinawensis JCM 13304	University of Tokyo	2728369691	2753592	5818
643692052	Bacteria	Finished	Biofuel Production	"Tolumonas auensis TA 4, DSM 9187"	DOE Joint Genome Institute (JGI)	643692052	3471292	3288
2599185268	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Thiothrix caldifontis DSM 21228	DOE Joint Genome Institute (JGI)	2599185268	3936903	3825
2524023067	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Marinimicrobium agarilyticum DSM 16975	DOE Joint Genome Institute (JGI)	2524023067	4502291	3836
2556793040	Bacteria	Permanent Draft	"Trichonympha termite gut microbial communities from Mt. Pinos, Los Padres National Forest, California, USA"	Candidatus Adiutrix intracellularis bin1	DOE Joint Genome Institute (JGI)	2556793040	2076491	1575
644736355	Bacteria	Finished	Phytopathogenic Enterobacteria	Dickeya zeae Ech1591	DOE Joint Genome Institute (JGI)	644736355	4813854	4363
2617270770	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Alkalimonas amylolytica CGMCC 1.3430	DOE Joint Genome Institute (JGI)	2617270770	4060055	3713
2770939660	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Halospina denitrificans DSM 15505	DOE Joint Genome Institute (JGI)	2770939660	3318232	3120
649990019	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Succinatimonas hippei YIT 12066	Washington University in St. Louis	649990019	2305942	2223
2506520041	Bacteria	Finished	Sequencing the genomes of six novel denitrifying bacterial isolates from the uranium and nitrate contaminated subsurface at the U.S. DOE Oak Ridge Integrated Field Research Center (OR-IFRC)	Rhodanobacter denitrificans 2APBS1	DOE Joint Genome Institute (JGI)	2506520041	4225490	3962
2590828807	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Prosthecobacter debontii ATCC 700200	DOE Joint Genome Institute (JGI)	2590828807	6292356	5182
2770939548	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Pontivivens insulae DSM 103361	DOE Joint Genome Institute (JGI)	2770939548	3539463	3559
2654588010	Bacteria	Finished	Beggiatoa leptomitiformis D-402 genome sequencing	Beggiatoa leptomitiformis D-402	New England Biolabs	2654588010	4271481	3687
2531839095	Bacteria	Permanent Draft	Alishewanella aestuarii B11	Alishewanella aestuarii B11	Korea University	2531839095	3588054	3454
2574179734	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Ponticoccus litoralis DSM 18986	DOE Joint Genome Institute (JGI)	2574179734	4751756	4439
2687453643	Bacteria	Finished	Genome sequencing of Alteromonas species	Alteromonas addita R10SW13	University Miguel Hernandez	2687453643	4649146	4042
2501533205	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Dethiosulfovibrio peptidovorans SEBR 4207, DSM 11002"	DOE Joint Genome Institute (JGI)	2501533205	2576359	2527
2636415419	Bacteria	Finished	Halocynthiibacter arcticus PAMC 20958	Halocynthiibacter arcticus PAMC 20958	Korea Polar Research Institute (KOPRI)	2636415419	4771100	4855
2770939499	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Thioalbus denitrificans DSM 26407	DOE Joint Genome Institute (JGI)	2770939499	4145766	3888
2563366506	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Desulfonatronovibrio hydrogenovorans DSM 9292	DOE Joint Genome Institute (JGI)	2563366506	2939696	2811
2744054781	Bacteria	Permanent Draft	Ectothiorhodospiraceae bacterium XJ16 genome sequencing	Ectothiorhodospiraceae bacterium XJ16	Shandong University	2744054781	1525995	1371
2509601019	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Desulfomonile tiedjei DCB-1, DSM 6799"	DOE Joint Genome Institute (JGI)	2509601019	6527027	5664
2711768628	Bacteria	Permanent Draft	Candidatus Methylomirabilis oxyfera	Candidatus Methylomirabilis oxyfera	CEA Genoscope	2711768628	2752854	3125
640963039	Bacteria	Permanent Draft	Caminibacter mediatlanticus TB-2	Caminibacter mediatlanticus TB-2	J. Craig Venter Institute (JCVI)	640963039	1663618	1894
646564516	Bacteria	Finished	Candidatus Puniceispirillum marinum IMCC1322	Candidatus Puniceispirillum marinum IMCC1322	Macrogen	646564516	2753527	2582
2602041567	Bacteria	Permanent Draft	Sandaracinus amylolyticus DSM 53668	Sandaracinus amylolyticus DSM 53668	"Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)"	2602041567	10102375	8436
2757320928	Bacteria	Finished	Genome sequencing of Methylovulum psychrotolerans HV10_M2	Methylovulum psychrotolerans HV10_M2	University of Uppsala	2757320928	4923400	4517
2588253786	Bacteria	Permanent Draft	"Ewingella americana C.024, ATCC 33852"	"Ewingella americana C.024, ATCC 33852"	"University of Wisconsin, Madison"	2588253786	4867810	4460
2558309070	Bacteria	Finished	Spiribacter curvatus UAH-SP71	Spiribacter curvatus UAH-SP71	University Miguel Hernandez	2558309070	1926631	1910
2734481929	Bacteria	Permanent Draft	Genome sequencing of Silvimonas sp. JCM 19000	Silvimonas sp. JCM 19000	University of Tokyo	2734481929	4609410	8061
643348555	Bacteria	Finished	DOEM_782020	Gluconacetobacter diazotrophicus PA1 5	DOE Joint Genome Institute (JGI)	643348555	3914947	3633
2687453618	Bacteria	Finished	Genome of marine Filomicrobium strains	Candidatus Filomicrobium marinum W	Institute of Research and Advanced Training in Health Sciences and Technologies (IINFACTS)	2687453618	3969941	3797
2634166903	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Oleiphilus messinensis DSM 13489	DOE Joint Genome Institute (JGI)	2634166903	3646497	3323
2619618942	Bacteria	Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	GAL15 bacterium JGI MDM2 000223CP-C16 (unscreened)	DOE Joint Genome Institute (JGI)	2619618942	202596	204
2675903694	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Jhaorihella thermophila DSM 23413	DOE Joint Genome Institute (JGI)	2675903694	3771953	3760
2687453119	Bacteria	Finished	Genome sequencing of Bradyrhizobium japonicum Highly Reiterated Sequence-Possessing Strain NK6	Bradyrhizobium diazoefficiens NK6	Tohoku University	2687453119	10475157	10579
2519103046	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Henriciella marina DSM 19595	DOE Joint Genome Institute (JGI)	2519103046	3277765	3260
637000166	Bacteria	Finished	Methylococcus capsulatus Bath	Methylococcus capsulatus Bath	J. Craig Venter Institute (JCVI)	637000166	3304561	3061
2617270859	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Thalassococcus halodurans DSM 26915	DOE Joint Genome Institute (JGI)	2617270859	3971912	3928
2582581272	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Thermomonas hydrothermalis DSM 14834	DOE Joint Genome Institute (JGI)	2582581272	2448719	2373
2565956549	Bacteria	Finished	Comamonadaceae sp. CR	Candidatus Symbiobacter mobilis CR (contamination screened)	"Pennsylvania State University, Ludwig-Maximilians-University, University of Copenhagen"	2565956549	2991840	2676
2523533557	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Aurantimonas coralicida DSM 14790	DOE Joint Genome Institute (JGI)	2523533557	4615647	4398
2524614513	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	"Arenimonas composti TR7-09, DSM 18010"	DOE Joint Genome Institute (JGI)	2524614513	3159341	2885
641228476	Bacteria	Finished	Azorhizobium caulinodans ORS 571	Azorhizobium caulinodans ORS 571	University of Tokyo	641228476	5369772	4781
2675903151	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pseudospirillum japonicum DSM 7165	DOE Joint Genome Institute (JGI)	2675903151	2744234	2460
2721755812	Bacteria	Finished	Marivivens sp. JLT3646 Genome sequencing	Marivivens sp. JLT3646	Xiamen university	2721755812	3147211	3192
2744054876	Bacteria	Permanent Draft	Wohlfahrtiimonas chitiniclastica 20 genome sequencing	Wohlfahrtiimonas chitiniclastica 20	Universidade do Estado do Rio de Janeiro	2744054876	2180519	2107
637000157	Bacteria	Finished	Caulobacter family	Maricaulis maris MCS10	DOE Joint Genome Institute (JGI)	637000157	3368780	3138
2531839189	Bacteria	Permanent Draft	Glaciecola genome sequencing - Shandong University	Aliiglaciecola lipolytica E3	Shandong University	2531839189	4842140	4373
2630968673	Bacteria	Finished	Kangiella geojedonensis YCS5	Kangiella geojedonensis KCTC 23420	Macrogen	2630968673	2495242	2347
2693429871	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Cribrihabitans marinus DSM 29340	DOE Joint Genome Institute (JGI)	2693429871	4175922	4069
2770939514	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Tepidicella xavieri DSM 19605	DOE Joint Genome Institute (JGI)	2770939514	2790625	2712
2751185666	Bacteria	Finished	Complete genome sequence of Thermodesulfobacteraceae bacterium strain TF1	Caldimicrobium thiodismutans TF1	"The Institute of Low Temperature Science, Hokkaido University"	2751185666	1814952	1826
2524614539	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Ponticaulis koreensis DSM 19734	DOE Joint Genome Institute (JGI)	2524614539	3400379	3405
2596583579	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Extensimonas vulgaris CGMCC 1.10977	DOE Joint Genome Institute (JGI)	2596583579	3097646	2843
2511231094	Bacteria	Finished	Pseudogulbenkiania sp. NH8B	Pseudogulbenkiania sp. NH8B	Hokkaido University	2511231094	4332995	4124
2648501189	Bacteria	Permanent Draft	Candidatus Magnetomorum sp. HK-1 Genome sequencing	Candidatus Magnetomorum sp. HK-1	Ludwig-Maximilians-Universitaet Munich	2648501189	13430668	9631
2504756059	Bacteria	Finished	Whole Genome Sequencing of Methanotrophic Bacteria from Diverse Environments	Methylomonas methanica MC09	DOE Joint Genome Institute (JGI)	2504756059	5051681	4664
2687453199	Bacteria	Finished	Ectothiorhodospira sp. BSL-9	Ectothiorhodospira sp. BSL-9	"University of California, San Cruz"	2687453199	3550080	3341
2708742533	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Pseudobacteriovorax antillogorgiicola RKEM611	DOE Joint Genome Institute (JGI)	2708742533	7275418	6412
2718218442	Bacteria	Finished	Methyloversatilis sp. RAC08 genome sequencing	Methyloversatilis sp. RAC08	Los Alamos National Laboratory	2718218442	3937190	3611
2713897512	Bacteria	Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	candidate division Hyd24-12 bacterium SCGC AG-372-N04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2713897512	1661689	1569
2510065015	Bacteria	Permanent Draft	Genome sequencing of representative photosynthetic purple sulfur bacteria	Thiorhodococcus drewsii AZ1	DOE Joint Genome Institute (JGI)	2510065015	5507213	4767
2593339110	Bacteria	Finished	Genome sequencing of Rugosibacter aromaticivorans PG1-Ca6	Rugosibacter aromaticivorans PG1-Ca6	"University of North Carolina, Chapel Hill"	2593339110	2934611	2902
2630968960	Bacteria	Finished	Vibrio cholerae 365-96	Vibrio cholerae 365-96	Los Alamos National Laboratory	2630968960	4077462	3793
2751185711	Bacteria	Finished	Tateyamaria omphalii DOK1-4 Genome sequencing	Tateyamaria omphalii DOK1-4	Korea Research Institute of Bioscience and Biotechnology	2751185711	4315457	4287
637000324	Bacteria	Finished	Thiobacillus denitrificans Sequencing	Thiobacillus denitrificans ATCC 25259	DOE Joint Genome Institute (JGI)	637000324	2909809	2886
2756170248	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Oceanotoga teriensis DSM 24906	DOE Joint Genome Institute (JGI)	2756170248	2793031	2701
2513237114	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Ignatzschineria larvae DSM 13226	DOE Joint Genome Institute (JGI)	2513237114	2459805	2098
2528768019	Bacteria	Permanent Draft	MKO	Methyloglobulus morosus KoM1	Goettingen Genomics Laboratory	2528768019	4142568	3946
2509601044	Bacteria	Permanent Draft	Genome sequencing of obligate syntrophic bacteria capable of phthalate isomer compound degradation in methanogenic conditions	Syntrophorhabdus aromaticivorans UI	DOE Joint Genome Institute (JGI)	2509601044	3759482	3691
640753059	Bacteria	Finished	Xanthobacter autotrophicus strain Py2	Xanthobacter autotrophicus Py2	DOE Joint Genome Institute (JGI)	640753059	5625098	5169
2770939562	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Rivicola pingtungensis DSM 29661	DOE Joint Genome Institute (JGI)	2770939562	3709303	3356
2770939635	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Panacagrimonas perspica DSM 26377	DOE Joint Genome Institute (JGI)	2770939635	5398980	4902
2558860205	Bacteria	Finished	Granulibacter bethesdensis CGDNIH	Granulibacter bethesdensis CGDNIH2	Integrated Genomics	2558860205	2736589	2725
2684623235	Bacteria	Finished	Pseudomonas aeruginosa 12-4-4(59) genome sequencing	Pseudomonas aeruginosa 12-4-4(59)	The Forsyth Institute	2684623235	6431911	5992
2757320866	Bacteria	Finished	Genome sequencing of Pelagibaca abyssi JLT2014	Pelagibaca abyssi JLT2014	Xiamen university	2757320866	5259072	5182
2617271046	Bacteria	Permanent Draft	Candidatus Competibacter-lineage genomes retrieved from metagenomes reveal functional metabolic diversity	Candidatus Contendobacter odensis Run_B_J11	Aalborg University	2617271046	4611646	4567
2671180457	Bacteria	Finished	Blastochloris viridis strain:ATCC 19567 Genome sequencing and assembly	Blastochloris viridis ATCC 19567	Institute for Basic Science	2671180457	3724841	3334
2770939589	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Xylophilus ampelinus CECT 7646	DOE Joint Genome Institute (JGI)	2770939589	3731505	3403
2558309061	Bacteria	Finished	Phaeobacter gallaeciensis DSM 26640	Phaeobacter gallaeciensis DSM 26640	Leibniz Institute	2558309061	4540155	4433
2756170386	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Vogesella indigofera DSM 3303	DOE Joint Genome Institute (JGI)	2756170386	3621567	3461
640069319	Bacteria	Finished	Methylibium petroleiphilum PM1	Methylibium petroleiphilum PM1	DOE Joint Genome Institute (JGI)	640069319	4643639	4601
2651869757	Bacteria	Permanent Draft	Non-contiguous finished draft genome sequence of Pasteurella pneumotropica ATCC 12555	Rodentibacter pneumotropicus ATCC 12555	Juntendo Univ.	2651869757	2720245	2687
638341135	Bacteria	Permanent Draft	Nitrococcus mobilis Nb-231	Nitrococcus mobilis Nb-231	J. Craig Venter Institute (JCVI)	638341135	3617638	3552
2643221416	Bacteria	Finished	Burkholderia caribensis LMG 18531	Paraburkholderia caribensis LMG 18531	University of Hong Kong	2643221416	9032119	7754
2556921618	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Desulfovermiculus halophilus DSM 18834	DOE Joint Genome Institute (JGI)	2556921618	3242094	2995
2588253913	Bacteria	Permanent Draft	Salinisphaera hydrothermalis C41B8 Genome sequencing	Salinisphaera hydrothermalis C41B8	"Third Institute of Oceanography, State Oceanic Administration"	2588253913	4282309	3856
2718217915	Bacteria	Finished	Genome sequences of three endophytic Pseudomonas isolates	Pseudomonas fluorescens L321	Institute of Technology Carlow	2718217915	6641144	6091
2579778530	Bacteria	Permanent Draft	Lonsdalea quercina quercina strains - Colorado State Univ	Lonsdalea quercina quercina ATCC 29281	Colorado State University	2579778530	3850073	3476
2517093010	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Geminicoccus roseus DSM 18922	DOE Joint Genome Institute (JGI)	2517093010	5698370	5259
2687453499	Bacteria	Finished	Geobacter anodireducens SD-1 genome sequencing	Geobacter anodireducens SD-1	Zhejiang University	2687453499	3666014	3756
2588253510	Bacteria	Permanent Draft	"Populus root and rhizosphere microbial communities from Tennessee, USA"	Rhizobacter sp. OV335	DOE Joint Genome Institute (JGI)	2588253510	6901809	6275
2636416186	Bacteria	Permanent Draft	Elstera litoralis strain:Dia-1 Genome sequencing	Elstera litoralis Dia-1	Agharkar Research Institute	2636416186	3832032	4942
2663763065	Bacteria	Finished	Genome sequencing of Comamonas aquatica CJG	Comamonas aquatica CJG	Xiamen university	2663763065	3764534	3646
2529292503	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Derxia gummosa DSM 723	DOE Joint Genome Institute (JGI)	2529292503	5190850	4414
2619619254	Bacteria	Permanent Draft	Genome sequence of the marine Alphaproteobacterium strain MA2	alpha proteobacterium MA2		2619619254	3475736	3416
2562617066	Bacteria	Permanent Draft	Rickettsiella grylli	Rickettsiella grylli	J. Craig Venter Institute (JCVI)	2562617066	1581239	1460
2600255098	Bacteria	Permanent Draft	Pseudohaliea rubra DSM 19751	Pseudohaliea rubra DSM 19751	Leibniz Institute	2600255098	3211765	2959
637000271	Bacteria	Finished	Sphingopyxis alaskensis	Sphingopyxis alaskensis RB2256	DOE Joint Genome Institute (JGI)	637000271	3373713	3265
637000074	Bacteria	Finished	Chromobacterium violaceum ATCC 12472	Chromobacterium violaceum ATCC 12472	Brazilian Genome	637000074	4751080	4550
2693429879	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Roseivivax marinus DSM 27511	DOE Joint Genome Institute (JGI)	2693429879	4013190	3800
2770939493	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Kinneretia asaccharophila DSM 25082	DOE Joint Genome Institute (JGI)	2770939493	4358700	3949
2684622544	Bacteria	Permanent Draft	Thiohalorhabdus denitrificans strain:HL 19 Genome sequencing	Thiohalorhabdus denitrificans HL 19	California Institute of Technology	2684622544	2869005	2766
2517287022	Bacteria	Permanent Draft	Genomes of fifty methylotrophs isolated from Lake Washington	Methylotenera mobilis #13	DOE Joint Genome Institute (JGI)	2517287022	2803787	2713
2718217957	Bacteria	Finished	Thauera chlorobenzoica 3CB1 Genome sequencing	Thauera chlorobenzoica 3CB1	Friedrich Schiller University of Jena	2718217957	3735506	3507
2747842543	Bacteria	Finished	Sandarakinorhabdus cyanobacteriorum TH057	Sandarakinorhabdus cyanobacteriorum TH057	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2747842543	3532745	3330
2622736522	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pacificibacter marinus DSM 25228	DOE Joint Genome Institute (JGI)	2622736522	3870734	3825
2681812934	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pontibaca methylaminivorans DSM 21219	DOE Joint Genome Institute (JGI)	2681812934	2650984	2599
2751185708	Bacteria	Finished	Genus Croceicoccus genome sequencing	Croceicoccus marinus E4A9	"Second Institute of Oceanography, State Oceanic Administration"	2751185708	4109188	3877
2684623103	Bacteria	Finished	Coxiella burnetii strain:3262 Genome sequencing	Coxiella burnetii 3262	Central Veterinary Institute part of Wageningen UR	2684623103	2130797	2302
2734482251	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Humitalea rosea DSM 24525	DOE Joint Genome Institute (JGI)	2734482251	4974508	4725
2636415877	Bacteria	Finished	Pandoraea apista AU2161 genome sequencing	Pandoraea apista AU2161	"University of California, San Francisco"	2636415877	5574863	5053
2540341096	Bacteria	Finished	Methylomicrobium alcaliphilum 20Z	Methylomicrobium alcaliphilum 20Z	CEA Genoscope	2540341096	4668296	4058
2721756095	Bacteria	Permanent Draft	"Active sludge and wastewater microbial communities from Klosterneuburg, Austria"	Nitrosovibrio sp. Nv4	DOE Joint Genome Institute (JGI)	2721756095	3269560	3153
2630968843	Bacteria	Finished	Complete genome of Mehyloceanibacter caenitepidi str. Gela4	Methyloceanibacter caenitepidi Gela4	National Institute of Advanced Industrial Science and Technology (AIST)	2630968843	3424964	3349
2765235945	Bacteria	Finished	Genome sequencing of Kosakonia cowanii Esp_Z	Kosakonia cowanii Esp_Z	Johns Hopkins University	2765235945	5077975	4943
637000058	Bacteria	Finished	Candidatus Pelagibacter ubique SAR11 HTCC1062	Candidatus Pelagibacter ubique SAR11 HTCC1062	"University of California, San Diego, Verenium Corporation, Oregon State University"	637000058	1308759	1394
2648501492	Bacteria	Finished	Quorum sensing bacteria isolated from Malaysian waterfall - University of Malaya	Cedecea neteri ND14a	University of Malaya	2648501492	4659311	4463
2508501107	Bacteria	Permanent Draft	Genome sequencing of representative photosynthetic purple sulfur bacteria	"Thiocapsa marina 5811, DSM 5653"	DOE Joint Genome Institute (JGI)	2508501107	5667477	5059
2576861628	Bacteria	Permanent Draft	Pseudogulbenkiania ferrooxidans EGD-HP2 Genome sequencing	Pseudogulbenkiania ferrooxidans EGD-HP2	"National Environmental Engineering Research Institute, India"	2576861628	4796021	4468
2515154154	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Oligella ureolytica DSM 18253	DOE Joint Genome Institute (JGI)	2515154154	2668297	2644
2519103097	Bacteria	Finished	Simkania negevensis Z	Simiduia agarivorans SA1	Academia Sinica	2519103097	4309711	3836
646311933	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Haliangium ochraceum SMP-2, DSM 14365"	DOE Joint Genome Institute (JGI)	646311933	9446314	6952
2616645022	Bacteria	Permanent Draft	"Delisea pulchra microbial communities from Sydney, Australia, affected by bleaching disease"	Dpulchra_bleached_metagenome_bin376	University of New South Wales	2616645022	3732162	3264
2751185720	Bacteria	Finished	Cobetia marina JCM 21022 Genome sequencing	Cobetia marina JCM 21022	Ocean University of China	2751185720	4176400	3534
2597490146	Bacteria	Finished	Ochrobactrum anthropi strain:OAB Genome sequencing	Ochrobactrum anthropi OAB	Los Alamos National Laboratory	2597490146	4901165	4705
2518645606	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Rubritalea marina DSM 17716	DOE Joint Genome Institute (JGI)	2518645606	3015101	2733
2593339277	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Planktotalea frisia DSM 23709	DOE Joint Genome Institute (JGI)	2593339277	4159922	4359
2734482174	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Tropicibacter phthalicicus DSM 26923	DOE Joint Genome Institute (JGI)	2734482174	4886351	4862
643348563	Bacteria	Finished	LGT in Methylobacteria Proposal # 0165-051130	Methylobacterium chloromethanicum CM4	DOE Joint Genome Institute (JGI)	643348563	6180732	5847
2506520038	Bacteria	Finished	Genome Sequencing of ORFRC Rahnella sp. Y9602	Rahnella aquatilis CIP 78.65	DOE Joint Genome Institute (JGI)	2506520038	5447000	5118
2504136000	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Hippea maritima MH2, DSM 10411"	DOE Joint Genome Institute (JGI)	2504136000	1694430	1780
2615840721	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Gemmobacter aquatilis DSM 3857	DOE Joint Genome Institute (JGI)	2615840721	3964038	3918
2506783059	Bacteria	Finished	Genome sequencing of representative photosynthetic purple sulfur bacteria	Thioflavicoccus mobilis 8321	DOE Joint Genome Institute (JGI)	2506783059	4137521	3787
2524614877	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Perlucidibaca piscinae DSM 21586	DOE Joint Genome Institute (JGI)	2524614877	2426333	2399
648028050	Bacteria	Finished	Parvularcula bermudensis HTCC2503	Parvularcula bermudensis HTCC2503	J. Craig Venter Institute (JCVI)	648028050	2902643	2733
2639762907	Bacteria	Permanent Draft	Smithella sp. SC_K08D17 Genome sequencing	Smithella sp. SC_K08D17 (unscreened)	University of Alberta	2639762907	2267376	2654
2684623052	Bacteria	Finished	Rhodoplanes sp. Z2-YC6860 Genome sequencing	Rhodoplanes sp. Z2-YC6860	Seoul National University	2684623052	8193889	7776
2687453347	Bacteria	Finished	Acinetobacter baumannii Genome sequencing and assembly	Acinetobacter baumannii Ab04-mff	University of Alberta	2687453347	4192280	4128
2558860355	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Eikenella corrodens CC92I	Broad Institute	2558860355	2213435	2159
